Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2009-414640,7691229716,11/30/2009 04:22:00 AM,,11/30/2009 04:22:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,S,R,R1,NORTH BEACON HILL,12TH AVE S / S CHARLES ST,-122.317280755,47.59383356
2009-414640,7691229717,11/30/2009 04:22:00 AM,,11/30/2009 04:22:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,R,R1,NORTH BEACON HILL,12TH AVE S / S CHARLES ST,-122.317280755,47.59383356
2009-411799,7691049704,11/26/2009 10:00:00 PM,11/27/2009 04:35:00 AM,11/27/2009 04:35:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W3,FAUNTLEROY SW,90XX BLOCK OF 36TH AVE SW,-122.378072049,47.52197635
2009-411085,7670710782,11/26/2009 04:14:00 AM,11/26/2009 04:14:00 AM,11/26/2009 04:14:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q3,QUEEN ANNE,1XX BLOCK OF W ROY ST,-122.358660989,47.62572106
2009-409907,7677986428,11/25/2009 04:48:00 AM,,11/25/2009 04:48:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,14XX BLOCK OF S JACKSON PL,-122.312670183,47.59879868
2009-409902,7682972971,11/25/2009 04:25:00 AM,,11/25/2009 04:31:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,D,D1,BELLTOWN,2ND AVE / WALL ST,-122.347887129,47.615361
2009-409846,7664095516,11/25/2009 02:32:00 AM,,11/25/2009 04:19:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q2,QUEEN ANNE,6XX BLOCK OF W EMERSON ST,-122.366485689,47.65120545
2009-409846,7664095517,11/25/2009 02:32:00 AM,,11/25/2009 04:19:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q2,QUEEN ANNE,6XX BLOCK OF W EMERSON ST,-122.366485689,47.65120545
2009-408707,7699964225,11/24/2009 03:01:00 AM,,11/24/2009 04:42:00 AM,B,SOCIETY,"FAMILY OFFENSES, NONVIOLENT","Family Offenses, Nonviolent",90F,N,L,L2,NORTHGATE,,0,0
2009-407608,7645556833,11/22/2009 04:00:00 PM,11/23/2009 03:25:00 AM,11/23/2009 04:07:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,O,O1,SODO,24XX BLOCK OF 3RD AVE S,-122.32998831,47.58085143
2009-407608,7645556835,11/22/2009 04:00:00 PM,11/23/2009 03:25:00 AM,11/23/2009 04:07:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,O,O1,SODO,24XX BLOCK OF 3RD AVE S,-122.32998831,47.58085143
2009-406613,7697885429,11/21/2009 10:00:00 PM,11/22/2009 01:00:00 AM,11/22/2009 04:05:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D1,BELLTOWN,26XX BLOCK OF 1ST AVE,-122.350148922,47.61552535
2009-405617,7671616417,11/21/2009 04:13:00 AM,,11/21/2009 04:13:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,4XX BLOCK OF 4TH AVE S,-122.328968668,47.59880949
2009-405619,7629087028,11/21/2009 04:10:00 AM,,11/21/2009 04:10:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W1,ALKI,SW CALIFORNIA PL / ELM PL SW,-122.384212071,47.59374579
2009-405527,7695880062,11/21/2009 12:00:00 AM,11/21/2009 01:45:00 AM,11/21/2009 04:01:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,29XX BLOCK OF 1ST AVE,-122.353168643,47.61730888
2009-404269,7640990434,11/20/2009 02:25:00 AM,,11/20/2009 04:05:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R1,NORTH BEACON HILL,11XX BLOCK OF STURGUS AVE S,-122.313535997,47.59311105
2009-404269,7640990436,11/20/2009 02:25:00 AM,,11/20/2009 04:05:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R1,NORTH BEACON HILL,11XX BLOCK OF STURGUS AVE S,-122.313535997,47.59311105
2009-403066,7644083591,11/19/2009 12:35:00 AM,11/19/2009 12:35:00 AM,11/19/2009 04:23:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,W,D,D1,SLU/CASCADE,4TH AVE / WALL ST,-122.346170622,47.61669063
2009-401905,7639994057,11/18/2009 03:36:00 AM,,11/18/2009 04:26:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,47XX BLOCK OF 16TH AVE NE,-122.310815871,47.66397982
2009-401924,7698785157,11/18/2009 04:21:00 AM,,11/18/2009 04:21:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K2,PIONEER SQUARE,S KING ST / ALASKAN WAY S,-122.335906214,47.59824021
2009-400802,7690431429,11/17/2009 03:28:00 AM,,11/17/2009 04:55:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D3,SLU/CASCADE,3XX BLOCK OF FAIRVIEW AVE N,-122.334271016,47.62141952
2009-400807,7688735220,11/17/2009 03:42:00 AM,,11/17/2009 04:15:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,U,U1,ROOSEVELT/RAVENNA,82XX BLOCK OF LAKE CITY WAY NE,-122.309521781,47.68936805
2009-400820,7670570160,11/16/2009 11:00:00 PM,11/17/2009 04:00:00 AM,11/17/2009 04:08:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F3,HIGHLAND PARK,81XX BLOCK OF 7TH AVE SW,-122.344219169,47.5301154
2009-399670,7641303259,11/16/2009 01:00:00 AM,11/16/2009 02:00:00 AM,11/16/2009 04:29:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,G,G1,FIRST HILL,E JEFFERSON ST / 12TH AVE,-122.316780473,47.60620305
2009-397758,7673021155,11/13/2009 10:30:00 PM,11/14/2009 02:30:00 AM,11/14/2009 04:54:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,WESTERN AVE / BELL ST,-122.347372429,47.61271039
2009-396515,7664396619,11/13/2009 04:38:00 AM,,11/13/2009 04:38:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,FIRST HILL,E CHERRY ST / 12TH AVE,-122.316779919,47.60805878
2009-395327,7639462793,11/12/2009 04:30:00 AM,,11/12/2009 04:30:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,O,O2,GEORGETOWN,59XX BLOCK OF E MARGINAL WAY S,-122.334792236,47.5491906
2009-394145,7668342663,11/11/2009 02:20:00 AM,,11/11/2009 04:16:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,NW 62ND ST / 32ND AVE NW,-122.398373417,47.67369689
2009-392996,7640838013,11/09/2009 10:15:00 PM,11/10/2009 04:46:00 AM,11/10/2009 04:46:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M3,DOWNTOWN COMMERCIAL,2XX BLOCK OF PIKE ST,-122.338348304,47.60951744
2009-389964,7630580213,11/07/2009 03:34:00 AM,,11/07/2009 04:49:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,U,U3,ROOSEVELT/RAVENNA,25XX BLOCK OF NE 75TH ST,-122.300222446,47.68304752
2009-389994,7677529092,11/07/2009 04:25:00 AM,11/07/2009 04:30:00 AM,11/07/2009 04:31:00 AM,A,PROPERTY,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,S,R,R1,MID BEACON HILL,M L KING JR WAY S / S ANGELINE ST,-122.292552657,47.55935659
2009-388930,7656216447,11/06/2009 12:01:00 AM,11/06/2009 04:15:00 AM,11/06/2009 04:29:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,CLAREMONT/RAINIER VISTA,43XX BLOCK OF CHEASTY BLVD S,-122.301909121,47.56209265
2009-388899,7674472695,11/06/2009 02:30:00 AM,,11/06/2009 04:05:00 AM,A,PROPERTY,ROBBERY,Robbery,120,N,L,L2,ROOSEVELT/RAVENNA,ROOSEVELT WAY NE / NE 84TH ST,-122.31760349,47.68964535
2009-387817,7625987282,11/05/2009 04:21:00 AM,,11/05/2009 04:21:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,G,G1,FIRST HILL,1XX BLOCK OF 12TH AVE,-122.316781855,47.60218964
2009-385528,7681595910,11/03/2009 04:43:00 AM,,11/03/2009 04:43:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,O,O2,GEORGETOWN,59XX BLOCK OF E MARGINAL WAY S,-122.334792236,47.5491906
2009-384332,7627023576,11/02/2009 04:40:00 AM,,11/02/2009 04:40:00 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,W,D,D2,QUEEN ANNE,20XX BLOCK OF DEXTER AVE N,-122.343075993,47.63713886
2009-384321,7689370298,11/02/2009 04:00:00 AM,11/02/2009 04:08:00 AM,11/02/2009 04:08:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,PIONEER SQUARE,1ST AVE S / S ROYAL BROUGHAM WAY,-122.334194501,47.59239572
2009-383489,7692277212,11/01/2009 04:37:00 AM,,11/01/2009 04:37:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,5XX BLOCK OF MAYNARD AVE S,-122.325060338,47.59793244
2009-382433,7656128243,10/31/2009 04:20:00 AM,,10/31/2009 04:20:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,F,F3,HIGHLAND PARK,90XX BLOCK OF OLSON PL SW,-122.337347995,47.52047166
2009-381069,7681203003,10/30/2009 04:36:00 AM,,10/30/2009 04:36:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,5XX BLOCK OF 8TH AVE S,-122.322450024,47.59792816
2009-381061,7628773002,10/30/2009 04:11:00 AM,,10/30/2009 04:11:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,W,D,D2,SLU/CASCADE,21XX BLOCK OF 5TH AVE,-122.341124279,47.61488028
2009-381053,7684416608,10/30/2009 03:15:00 AM,10/30/2009 03:30:00 AM,10/30/2009 04:01:00 AM,A,PROPERTY,ROBBERY,Robbery,120,S,O,O1,SODO,19XX BLOCK OF 4TH AVE S,-122.329057996,47.5850737
2009-379842,7687474769,10/29/2009 03:40:00 AM,,10/29/2009 04:53:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,D,D2,QUEEN ANNE,24XX BLOCK OF AURORA AVE N,-122.346642847,47.64141974
2009-379868,7692012589,10/29/2009 04:39:00 AM,,10/29/2009 04:39:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,J,J2,BALLARD NORTH,17XX BLOCK OF NW 85TH ST,-122.379492666,47.6906008
2009-377420,7661713352,10/27/2009 04:40:00 AM,,10/27/2009 04:47:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B3,FREMONT,44XX BLOCK OF STONE WAY N,-122.342199291,47.66031581
2009-376272,7656741052,10/26/2009 04:36:00 AM,10/26/2009 04:40:00 AM,10/26/2009 04:40:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,W,K,K2,CHINATOWN/INTERNATIONAL DISTRICT,AIRPORT WAY S / 6TH AVE S,-122.325967055,47.59492265
2009-376279,7668192810,10/25/2009 10:30:00 PM,10/25/2009 10:45:00 PM,10/26/2009 04:34:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S2,BRIGHTON/DUNLAP,84XX BLOCK OF RAINIER PL S,-122.270742451,47.52730949
2009-375335,7668214780,10/25/2009 03:30:00 AM,10/25/2009 04:04:00 AM,10/25/2009 04:04:00 AM,B,SOCIETY,"FAMILY OFFENSES, NONVIOLENT","Family Offenses, Nonviolent",90F,E,C,C1,CAPITOL HILL,,0,0
2009-374222,7683363079,10/24/2009 04:43:00 AM,10/24/2009 04:43:00 AM,10/24/2009 04:43:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K1,DOWNTOWN COMMERCIAL,3RD AVE / JAMES ST,-122.331408526,47.60276918
2009-374209,7636616287,10/24/2009 04:22:00 AM,,10/24/2009 04:22:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U1,UNIVERSITY,45XX BLOCK OF 19TH AVE NE,-122.307231576,47.66215428
2009-374208,7642413243,10/24/2009 04:19:00 AM,,10/24/2009 04:19:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q2,QUEEN ANNE,6XX BLOCK OF COMSTOCK ST,-122.344232335,47.63058644
2009-372788,7654696627,10/22/2009 09:00:00 PM,10/23/2009 03:15:00 AM,10/23/2009 04:10:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D2,SLU/CASCADE,8XX BLOCK OF VIRGINIA ST,-122.336165507,47.61605329
2009-372791,7635065142,10/23/2009 04:00:00 AM,,10/23/2009 04:04:00 AM,A,PROPERTY,ARSON,Arson,200,N,J,J1,GREENWOOD,2XX BLOCK OF N 85TH ST,-122.355971942,47.69059893
2009-371678,7632559069,10/22/2009 04:53:00 AM,,10/22/2009 04:53:00 AM,A,PROPERTY,ARSON,Arson,200,W,K,K2,CHINATOWN/INTERNATIONAL DISTRICT,7XX BLOCK OF S CHARLES ST,-122.32312242,47.59499134
2009-369322,7628226637,10/20/2009 03:30:00 AM,10/20/2009 03:40:00 AM,10/20/2009 04:38:00 AM,A,PROPERTY,ROBBERY,Robbery,120,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,26XX BLOCK OF SW BARTON ST,-122.367311993,47.52102758
2009-369352,7653757978,10/20/2009 04:34:00 AM,,10/20/2009 04:34:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D1,SLU/CASCADE,4TH AVE / BATTERY ST,-122.345234879,47.61613769
2009-369301,7659560028,10/20/2009 02:09:00 AM,,10/20/2009 04:27:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,E,E2,CAPITOL HILL,14XX BLOCK OF BROADWAY,-122.320771381,47.61351951
2009-368084,7626117008,10/19/2009 02:13:00 AM,,10/19/2009 04:33:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U3,ROOSEVELT/RAVENNA,60XX BLOCK OF 26TH AVE NE,-122.299586581,47.67305803
2009-367046,7661933531,10/18/2009 01:08:00 AM,,10/18/2009 04:35:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D2,SLU/CASCADE,AURORA AVE N / DENNY WAY,-122.343650126,47.6185566
2009-364578,7699776439,10/16/2009 03:30:00 AM,,10/16/2009 04:39:00 AM,B,SOCIETY,"FAMILY OFFENSES, NONVIOLENT","Family Offenses, Nonviolent",90F,N,N,N1,BITTERLAKE,,0,0
2009-362105,7648097432,10/14/2009 04:15:00 AM,,10/14/2009 04:15:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O3,GEORGETOWN,77XX BLOCK OF E MARGINAL WAY S,-122.312234414,47.53368812
2009-358833,7676114349,10/11/2009 04:00:00 AM,,10/11/2009 04:50:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,MOUNT BAKER,28XX BLOCK OF S PLUM ST,-122.295456598,47.58546987
2009-357671,7689338772,10/10/2009 04:55:00 AM,,10/10/2009 04:55:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W1,NORTH ADMIRAL,49TH AVE SW / SW ADMIRAL WAY,-122.394147083,47.57937224
2009-357671,7689338774,10/10/2009 04:55:00 AM,,10/10/2009 04:55:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W1,NORTH ADMIRAL,49TH AVE SW / SW ADMIRAL WAY,-122.394147083,47.57937224
2009-357665,7690758949,10/09/2009 10:00:00 PM,10/10/2009 04:30:00 AM,10/10/2009 04:35:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,O,O2,GEORGETOWN,58XX BLOCK OF E MARGINAL WAY S,-122.335563812,47.55065858
2009-357665,7690758951,10/09/2009 10:00:00 PM,10/10/2009 04:30:00 AM,10/10/2009 04:35:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,O,O2,GEORGETOWN,58XX BLOCK OF E MARGINAL WAY S,-122.335563812,47.55065858
2009-357637,7673557495,10/10/2009 04:29:00 AM,,10/10/2009 04:29:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S2,BRIGHTON/DUNLAP,72XX BLOCK OF RAINIER AVE S,-122.270506611,47.53795987
2009-357659,7688439656,10/10/2009 04:29:00 AM,,10/10/2009 04:29:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,GREENWOOD,AURORA AVE N / N 90TH ST,-122.344564967,47.69418567
2009-357660,7649204051,10/10/2009 12:00:00 AM,10/10/2009 04:00:00 AM,10/10/2009 04:22:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,K,K1,DOWNTOWN COMMERCIAL,1XX BLOCK OF YESLER WAY,-122.336454731,47.60172043
2009-357472,7699133366,10/09/2009 11:00:00 PM,10/10/2009 12:50:00 AM,10/10/2009 04:09:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,DOWNTOWN COMMERCIAL,2ND AVE / JAMES ST,-122.332519436,47.6023056
2009-356286,7690428638,10/09/2009 03:19:00 AM,,10/09/2009 04:35:00 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E2,CAPITOL HILL,9XX BLOCK OF E MADISON ST,-122.320313017,47.61135552
2009-356298,7637172475,10/09/2009 03:48:00 AM,,10/09/2009 04:32:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F2,SOUTH DELRIDGE,90XX BLOCK OF DELRIDGE WAY SW,-122.359626596,47.52233423
2009-355039,7637196658,10/08/2009 03:35:00 AM,10/08/2009 03:36:00 AM,10/08/2009 04:17:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,E,E2,CAPITOL HILL,14XX BLOCK OF BROADWAY,-122.320771381,47.61351951
2009-353789,7691671157,10/06/2009 09:00:00 PM,10/07/2009 04:55:00 AM,10/07/2009 04:55:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S2,BRIGHTON/DUNLAP,72XX BLOCK OF RAINIER AVE S,-122.270353493,47.53730026
2009-351280,7685490375,10/05/2009 04:22:00 AM,,10/05/2009 04:22:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N2,BITTERLAKE,122XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2009-351280,7685490377,10/05/2009 04:22:00 AM,,10/05/2009 04:22:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N2,BITTERLAKE,122XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2009-351252,7667121832,10/05/2009 04:10:00 AM,,10/05/2009 04:10:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C2,MILLER PARK,24XX BLOCK OF E PROSPECT ST,-122.301004367,47.62926384
2009-350312,7683072088,10/03/2009 09:00:00 PM,10/04/2009 02:15:00 AM,10/04/2009 04:58:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D2,SLU/CASCADE,21XX BLOCK OF 8TH AVE,-122.338544459,47.61687463
2009-350310,7655014146,10/04/2009 03:50:00 AM,,10/04/2009 04:53:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,S,S,S2,BRIGHTON/DUNLAP,51XX BLOCK OF S KENYON ST,-122.269391986,47.53158344
2009-350330,7657000031,10/04/2009 04:36:00 AM,,10/04/2009 04:36:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q2,QUEEN ANNE,25XX BLOCK OF NOB HILL PL N,-122.351285654,47.64176845
2009-350301,7698771520,10/03/2009 11:00:00 PM,10/04/2009 01:45:00 AM,10/04/2009 04:25:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,YESLER WAY / JAMES ST,-122.333898827,47.60172188
2009-350212,7647615923,10/04/2009 04:09:00 AM,,10/04/2009 04:09:00 AM,A,PROPERTY,LARCENY-THEFT,Pocket-picking,23A,SW,W,W2,ALASKA JUNCTION,47XX BLOCK OF CALIFORNIA AVE SW,-122.386803986,47.56021562
2009-349020,7695792872,10/03/2009 01:30:00 AM,10/03/2009 01:56:00 AM,10/03/2009 04:53:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,O,O3,GEORGETOWN,62XX BLOCK OF CARLETON AVE S,-122.320402556,47.54657841
2009-347558,7692673966,10/01/2009 11:00:00 PM,10/01/2009 11:59:00 PM,10/02/2009 04:42:00 AM,A,PROPERTY,LARCENY-THEFT,Pocket-picking,23A,W,Q,Q3,QUEEN ANNE,5XX BLOCK OF QUEEN ANNE AVE N,-122.356714535,47.62392989
2009-347671,7700621654,10/01/2009 09:00:00 PM,10/02/2009 04:15:00 AM,10/02/2009 04:24:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F3,HIGHLAND PARK,90XX BLOCK OF HENDERSON PL SW,-122.346084546,47.52188905
2009-345157,7684770995,09/30/2009 04:02:00 AM,,09/30/2009 04:02:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,U,U3,ROOSEVELT/RAVENNA,62XX BLOCK OF 31ST AVE NE,-122.294316843,47.6748783
2009-343943,7626649375,09/29/2009 04:10:00 AM,09/29/2009 04:20:00 AM,09/29/2009 04:20:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,2XX BLOCK OF BROADWAY E,-122.320882286,47.6204918
2009-343938,7648534210,09/29/2009 02:15:00 AM,09/29/2009 04:00:00 AM,09/29/2009 04:12:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,U,U1,UNIVERSITY,17TH AVE NE / NE 52ND ST,-122.309646422,47.66641161
2009-343930,7677974110,09/28/2009 11:00:00 PM,09/29/2009 03:45:00 AM,09/29/2009 04:05:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R1,NORTH BEACON HILL,15XX BLOCK OF S PLUM ST,-122.312715448,47.58552972
2009-342685,7632545083,09/28/2009 04:42:00 AM,,09/28/2009 04:42:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,WESTERN AVE / CLAY ST,-122.352409318,47.61568914
2009-341682,7695965758,09/27/2009 03:25:00 AM,,09/27/2009 04:25:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R1,NORTH BEACON HILL,23XX BLOCK OF 18TH AVE S,-122.309484515,47.58198329
2009-340637,7658564914,09/26/2009 11:00:00 AM,,09/27/2009 04:16:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,D,D2,SLU/CASCADE,9XX BLOCK OF OLIVE WAY,-122.332696771,47.61499254
2009-337658,7693470164,09/24/2009 03:15:00 AM,09/24/2009 04:45:00 AM,09/24/2009 04:56:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G2,JUDKINS PARK/NORTH BEACON HILL,2XX BLOCK OF 22ND AVE S,-122.303300203,47.60108359
2009-337645,7640595823,09/24/2009 04:38:00 AM,,09/24/2009 04:38:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U3,SANDPOINT,NE 90TH ST / 35TH AVE NE,-122.290622266,47.69382104
2009-336343,7637961434,09/23/2009 01:00:00 AM,09/23/2009 04:30:00 AM,09/23/2009 04:54:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M2,DOWNTOWN COMMERCIAL,BOREN AVE / PINE ST,-122.329822431,47.61445724
2009-335094,7639832556,09/22/2009 03:00:00 AM,,09/22/2009 04:22:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,8XX BLOCK OF RAINIER AVE S,-122.310258863,47.59421411
2009-335087,7669673764,09/22/2009 03:30:00 AM,09/22/2009 04:02:00 AM,09/22/2009 04:02:00 AM,A,PERSON,SEX OFFENSES,Fondling,11D,SW,W,W2,ALASKA JUNCTION,,0,0
2009-332810,7675319573,09/20/2009 04:30:00 AM,,09/20/2009 04:30:00 AM,B,SOCIETY,LIQUOR LAW VIOLATIONS,Liquor Law Violations,90G,S,O,O3,GEORGETOWN,77XX BLOCK OF E MARGINAL WAY S,-122.312234421,47.53368812
2009-332810,7675319575,09/20/2009 04:30:00 AM,,09/20/2009 04:30:00 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,S,O,O3,GEORGETOWN,77XX BLOCK OF E MARGINAL WAY S,-122.312234421,47.53368812
