Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2016-286392,7677598945,08/09/2016 03:00:00 AM,,08/09/2016 03:05:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,J,J3,PHINNEY RIDGE,5XX BLOCK OF N 68TH ST,-122.351282694,47.67872462
2016-284101,7698400661,08/07/2016 03:51:00 AM,,08/07/2016 03:51:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E3,CAPITOL HILL,5XX BLOCK OF E UNION ST,-122.324951128,47.61298796
2016-282752,7633438912,08/06/2016 03:52:00 AM,,08/06/2016 03:55:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W1,NORTH DELRIDGE,26XX BLOCK OF SW ANDOVER ST,-122.366755447,47.56834147
2016-273001,7670946597,07/30/2016 03:21:00 AM,,07/30/2016 03:21:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,D,D1,BELLTOWN,21XX BLOCK OF WESTERN AVE,-122.345422117,47.61155722
2016-272991,7683853115,07/30/2016 03:08:00 AM,,07/30/2016 03:08:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789514,47.61465549
2016-271168,7628973303,07/28/2016 12:30:00 PM,07/28/2016 09:30:00 PM,07/29/2016 03:01:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q2,QUEEN ANNE,5XX BLOCK OF W PROSPECT ST,-122.36379832,47.62873937
2016-268259,7659452446,07/17/2016 12:01:00 AM,07/24/2016 11:59:00 PM,07/27/2016 03:21:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N3,NORTHGATE,105XX BLOCK OF MERIDIAN AVE N,-122.3339376,47.70548994
2016-265838,7693570655,07/25/2016 02:08:00 AM,,07/25/2016 03:15:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B1,BALLARD SOUTH,20XX BLOCK OF NW MARKET ST,-122.383928621,47.66867758
2016-264765,7697424471,07/24/2016 03:41:00 AM,07/24/2016 03:57:00 AM,07/24/2016 03:57:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,3XX BLOCK OF 12TH AVE S,-122.317226321,47.59960181
2016-264759,7668434689,07/24/2016 03:50:00 AM,,07/24/2016 03:50:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,E,E2,CAPITOL HILL,14XX BLOCK OF BROADWAY,-122.320771381,47.61351951
2016-264750,7627772450,07/24/2016 03:25:00 AM,,07/24/2016 03:31:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,L,L2,NORTHGATE,NE NORTHGATE WAY / 5TH AVE NE,-122.323275459,47.70859413
2016-264697,7667439100,07/24/2016 02:30:00 AM,,07/24/2016 03:19:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,E PINE ST / HARVARD AVE,-122.322129916,47.61522608
2016-264732,7646367804,07/24/2016 03:12:00 AM,,07/24/2016 03:12:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789512,47.61465549
2016-263330,7628681107,07/23/2016 02:27:00 AM,,07/23/2016 03:15:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K1,DOWNTOWN COMMERCIAL,6XX BLOCK OF 1ST AVE,-122.334176844,47.60214897
2016-253136,7654649050,07/15/2016 03:39:00 AM,,07/15/2016 03:39:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,U,U2,UNIVERSITY,NE 43RD ST / 9TH AVE NE,-122.31878688,47.65945819
2016-253116,7700519890,07/15/2016 03:05:00 AM,,07/15/2016 03:05:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N3,NORTHGATE,103XX BLOCK OF ASHWORTH AVE N,-122.339299845,47.70413706
2016-251693,7674647085,07/14/2016 03:35:00 AM,,07/14/2016 03:36:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,U,U3,SANDPOINT,NE 45TH ST / 42ND AVE NE,-122.282743221,47.661275
2016-250306,7668733458,07/13/2016 01:44:00 AM,07/13/2016 01:44:00 AM,07/13/2016 03:17:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,N,N2,BITTERLAKE,120XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2016-248902,7691881844,07/12/2016 03:04:00 AM,,07/12/2016 03:04:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O1,SODO,27XX BLOCK OF OCCIDENTAL AVE S,-122.333269992,47.5787687
2016-246511,7675800403,07/10/2016 03:57:00 AM,,07/10/2016 03:57:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B1,BALLARD SOUTH,14XX BLOCK OF NW MARKET ST,-122.374901481,47.66866614
2016-246499,7646285221,07/10/2016 03:17:00 AM,,07/10/2016 03:17:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O1,SODO,29XX BLOCK OF 1ST AVE S,-122.334202468,47.57665156
2016-245250,7642386072,07/09/2016 03:29:00 AM,,07/09/2016 03:29:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D3,SLU/CASCADE,1XX BLOCK OF YALE AVE N,-122.330414998,47.61919797
2016-243856,7698021808,07/08/2016 02:59:00 AM,,07/08/2016 03:34:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O3,GEORGETOWN,I5 SB / 161 EXIT TO S ALBRO PL,-122.317047599,47.55168754
2016-242503,7657173540,07/07/2016 03:50:00 AM,07/07/2016 03:50:00 AM,07/07/2016 03:50:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,C,C3,CENTRAL AREA/SQUIRE PARK,17XX BLOCK OF E MADISON ST,-122.309496854,47.61586255
2016-242499,7697085981,07/07/2016 03:00:00 AM,,07/07/2016 03:30:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q1,QUEEN ANNE,11XX BLOCK OF ELLIOTT AVE W,-122.372088312,47.62943789
2016-242494,7641596650,07/07/2016 02:17:00 AM,07/07/2016 03:17:00 AM,07/07/2016 03:17:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U2,UNIVERSITY,,0,0
2016-242494,7641596651,07/07/2016 02:17:00 AM,07/07/2016 03:17:00 AM,07/07/2016 03:17:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,U,U2,UNIVERSITY,,0,0
2016-240950,7634977201,07/06/2016 01:45:00 AM,,07/06/2016 03:53:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G1,FIRST HILL,,0,0
2016-239452,7694680972,07/05/2016 01:47:00 AM,,07/05/2016 03:37:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N2,BITTERLAKE,125XX BLOCK OF AURORA AVE N,-122.344946826,47.72048199
2016-239523,7647708243,07/05/2016 03:13:00 AM,,07/05/2016 03:13:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,K,K2,DOWNTOWN COMMERCIAL,YESLER WAY / 3RD AVE,-122.33026479,47.60171616
2016-237844,7637477569,07/04/2016 01:02:00 AM,,07/04/2016 03:47:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,J,J1,BALLARD NORTH,,0,0
2016-237844,7637477570,07/04/2016 01:02:00 AM,,07/04/2016 03:47:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,N,J,J1,BALLARD NORTH,,0,0
2016-237857,7700333461,07/03/2016 08:45:00 PM,07/04/2016 01:16:00 AM,07/04/2016 03:38:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,Q,Q3,QUEEN ANNE,11XX BLOCK OF 3RD AVE N,-122.351450823,47.62910553
2016-234966,7660951004,07/02/2016 03:38:00 AM,,07/02/2016 03:38:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,J,J2,BALLARD NORTH,,0,0
2016-234966,7660951006,07/02/2016 03:38:00 AM,,07/02/2016 03:38:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,J,J2,BALLARD NORTH,,0,0
2016-235213,7641018607,07/02/2016 01:07:00 AM,,07/02/2016 03:34:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,15XX BLOCK OF 10TH AVE,-122.319456137,47.61466515
2016-235088,7643145863,07/01/2016 11:59:00 PM,,07/02/2016 03:04:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,N,B,B1,BALLARD SOUTH,48XX BLOCK OF 15TH AVE NW,-122.376320038,47.66402858
2016-233294,7652033280,07/01/2016 03:31:00 AM,,07/01/2016 03:31:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,R,R3,GENESEE,44XX BLOCK OF 37TH AVE S,-122.286044351,47.56347218
2016-232233,7643158377,06/30/2016 03:20:00 AM,,06/30/2016 03:31:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B1,BALLARD SOUTH,30XX BLOCK OF NW 62ND ST,-122.397022923,47.67369983
2016-227079,7629385066,06/26/2016 03:54:00 AM,,06/26/2016 03:54:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,S,S2,RAINIER BEACH,86XX BLOCK OF RENTON AVE S,-122.276707466,47.52519118
2016-227021,7690676027,06/26/2016 03:35:00 AM,,06/26/2016 03:35:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,FIRST HILL,9XX BLOCK OF 12TH AVE,-122.316779126,47.61097885
2016-227062,7647337598,06/26/2016 03:26:00 AM,,06/26/2016 03:30:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2016-225654,7667276543,06/25/2016 03:34:00 AM,,06/25/2016 03:34:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R3,COLUMBIA CITY,37XX BLOCK OF S BRANDON ST,-122.284400013,47.55342695
2016-222800,7646199446,06/22/2016 11:51:00 PM,,06/23/2016 03:37:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J2,BALLARD NORTH,28XX BLOCK OF NW 66TH ST,-122.394319897,47.67660956
2016-220138,7694096220,06/20/2016 08:30:00 AM,06/20/2016 06:30:00 PM,06/21/2016 03:03:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,L,L3,SANDPOINT,103XX BLOCK OF 46TH AVE NE,-122.278880186,47.70318899
2016-214977,7691533917,06/17/2016 01:10:00 AM,,06/17/2016 03:17:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R3,COLUMBIA CITY,49XX BLOCK OF 45TH AVE S,-122.276958805,47.55762476
2016-213582,7684414948,06/16/2016 03:12:00 AM,06/16/2016 03:12:00 AM,06/16/2016 03:12:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,J,J2,PHINNEY RIDGE,65XX BLOCK OF 1ST AVE NW,-122.357435407,47.67689
2016-213578,7635248759,06/16/2016 03:07:00 AM,,06/16/2016 03:07:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SW,W,W2,MORGAN,54XX BLOCK OF CALIFORNIA AVE SW,-122.387012692,47.55300094
2016-209613,7664737975,06/13/2016 03:39:00 AM,,06/13/2016 03:39:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D1,BELLTOWN,CLAY ST / 1ST AVE,-122.351549852,47.61635384
2016-208432,7644604379,06/12/2016 03:31:00 AM,,06/12/2016 03:31:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,W,K,K1,DOWNTOWN COMMERCIAL,5XX BLOCK OF 4TH AVE,-122.329971413,47.6028763
2016-208363,7629910209,06/12/2016 03:18:00 AM,,06/12/2016 03:18:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K2,PIONEER SQUARE,1XX BLOCK OF OCCIDENTAL AVE S,-122.332875202,47.60130116
2016-207082,7644383043,06/11/2016 02:23:00 AM,,06/11/2016 03:40:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G1,JUDKINS PARK/NORTH BEACON HILL,12XX BLOCK OF S MAIN ST,-122.315020496,47.60000951
2016-205609,7666598848,06/10/2016 01:45:00 AM,,06/10/2016 03:50:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,9XX BLOCK OF E PIKE ST,-122.32011358,47.61408041
2016-205591,7655325386,06/10/2016 03:04:00 AM,,06/10/2016 03:04:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,SW,F,F1,SOUTH PARK,5XX BLOCK OF S HOLDEN ST,-122.326778058,47.53413408
2016-204162,7645655784,06/09/2016 03:55:00 AM,,06/09/2016 03:59:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,U,U1,UNIVERSITY,NE 50TH ST / 16TH AVE NE,-122.310802041,47.66488423
2016-201250,7692479936,06/07/2016 03:30:00 AM,,06/07/2016 03:30:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C1,CAPITOL HILL,11XX BLOCK OF E LYNN ST,-122.317608872,47.63955434
2016-201251,7690220421,06/07/2016 03:29:00 AM,,06/07/2016 03:29:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,41XX BLOCK OF ROOSEVELT WAY NE,-122.317810589,47.65720176
2016-198378,7627390879,06/05/2016 02:23:00 AM,,06/05/2016 03:03:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O3,MID BEACON HILL,58XX BLOCK OF 18TH AVE S,-122.309895075,47.55058374
2016-198378,7627390881,06/05/2016 02:23:00 AM,,06/05/2016 03:03:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,O,O3,MID BEACON HILL,58XX BLOCK OF 18TH AVE S,-122.309895075,47.55058374
2016-195409,7675702730,06/03/2016 03:25:00 AM,06/03/2016 03:36:00 AM,06/03/2016 03:36:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,M,M1,DOWNTOWN COMMERCIAL,15XX BLOCK OF 2ND AVE,-122.339358064,47.60978174
2016-193931,7666554118,06/02/2016 02:54:00 AM,,06/02/2016 03:34:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,O,O3,GEORGETOWN,61XX BLOCK OF 6TH AVE S,-122.326151811,47.54714928
2016-193945,7662749800,06/02/2016 03:31:00 AM,,06/02/2016 03:31:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q3,QUEEN ANNE,6XX BLOCK OF 3RD AVE W,-122.360623997,47.6251978
2016-192412,7640655410,05/31/2016 09:00:00 PM,06/01/2016 03:30:00 AM,06/01/2016 03:30:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B2,BALLARD SOUTH,9XX BLOCK OF NW BALLARD WAY,-122.369683824,47.66293289
2016-190927,7662928146,05/31/2016 03:37:00 AM,,05/31/2016 03:37:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,M,M1,DOWNTOWN COMMERCIAL,15XX BLOCK OF 2ND AVE,-122.339358064,47.60978174
2016-190921,7655905224,05/31/2016 03:17:00 AM,,05/31/2016 03:17:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,E,E3,CAPITOL HILL,10XX BLOCK OF BROADWAY,-122.32076014,47.61121421
2016-190919,7697122190,05/31/2016 03:06:00 AM,,05/31/2016 03:06:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B1,BALLARD SOUTH,17XX BLOCK OF NW 56TH ST,-122.38050518,47.66944627
2016-188577,7683836670,05/29/2016 03:00:00 AM,,05/29/2016 03:58:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B3,WALLINGFORD,14XX BLOCK OF N 45TH ST,-122.339909532,47.66138572
2016-188575,7649670286,05/29/2016 03:56:00 AM,,05/29/2016 03:56:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,S,S2,BRIGHTON/DUNLAP,74XX BLOCK OF RAINIER AVE S,-122.269980732,47.53545842
2016-187299,7681793809,05/28/2016 02:10:00 AM,,05/28/2016 03:37:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D1,BELLTOWN,22XX BLOCK OF WESTERN AVE,-122.34672239,47.612326
2016-184372,7685142647,05/26/2016 03:21:00 AM,,05/26/2016 03:29:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O3,GEORGETOWN,60XX BLOCK OF CORSON AVE S,-122.32123334,47.54824144
2016-184371,7658131562,05/26/2016 03:27:00 AM,,05/26/2016 03:27:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R3,COLUMBIA CITY,39XX BLOCK OF S HUDSON ST,-122.282097553,47.55703456
2016-184365,7632471368,05/25/2016 09:00:00 PM,05/26/2016 01:30:00 AM,05/26/2016 03:18:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N3,GREENWOOD,93XX BLOCK OF AURORA AVE N,-122.344595103,47.69672209
2016-184361,7688972704,05/26/2016 03:13:00 AM,,05/26/2016 03:13:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,S,S2,BRIGHTON/DUNLAP,72XX BLOCK OF RAINIER AVE S,-122.270353493,47.53730026
2016-182850,7655112372,05/23/2016 10:00:00 PM,05/24/2016 07:00:00 AM,05/25/2016 03:01:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,B,B2,FREMONT,45XX BLOCK OF FREMONT AVE N,-122.350036702,47.661765
2016-178911,7680448970,05/22/2016 01:30:00 AM,,05/22/2016 03:36:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,M,M2,DOWNTOWN COMMERCIAL,16XX BLOCK OF BOREN AVE,-122.33027569,47.61495363
2016-178489,7630635409,05/21/2016 06:30:00 AM,05/21/2016 09:15:00 PM,05/22/2016 03:34:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U3,SANDPOINT,77XX BLOCK OF 43RD AVE NE,-122.282111884,47.68575087
2016-177569,7640784444,05/21/2016 03:50:00 AM,05/21/2016 03:50:00 AM,05/21/2016 03:50:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N2,BITTERLAKE,9XX BLOCK OF N 130TH ST,-122.346586081,47.72321498
2016-177561,7662161155,05/21/2016 03:38:00 AM,,05/21/2016 03:38:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E3,FIRST HILL,7XX BLOCK OF CHERRY ST,-122.327068831,47.60557243
2016-177558,7648911538,05/21/2016 03:30:00 AM,05/21/2016 03:34:00 AM,05/21/2016 03:34:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N2,NORTHGATE,19XX BLOCK OF N 135TH ST,-122.334875634,47.72685257
2016-177551,7628208972,05/21/2016 03:10:00 AM,,05/21/2016 03:19:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B2,FREMONT,4XX BLOCK OF N 36TH ST,-122.353942889,47.65212542
2016-177542,7643625510,05/21/2016 03:00:00 AM,,05/21/2016 03:00:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O1,SODO,20XX BLOCK OF AIRPORT WAY S,-122.321393942,47.58506555
2016-175972,7649204208,05/20/2016 03:51:00 AM,,05/20/2016 03:51:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R2,MOUNT BAKER,28XX BLOCK OF RAINIER AVE S,-122.297836431,47.57793795
2016-173216,7641332322,05/18/2016 03:02:00 AM,,05/18/2016 03:55:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,W,M,M3,DOWNTOWN COMMERCIAL,5XX BLOCK OF PINE ST,-122.335928546,47.61190423
2016-173184,7689993176,05/18/2016 02:23:00 AM,,05/18/2016 03:53:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,B,B1,BALLARD SOUTH,22XX BLOCK OF NW 58TH ST,-122.386164934,47.67091421
2016-172748,7649282678,05/12/2016 12:01:00 AM,05/17/2016 05:50:00 PM,05/18/2016 03:46:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,N,N3,NORTHGATE,88XX BLOCK OF NESBIT AVE N,-122.343478221,47.69327651
2016-169064,7685978053,05/07/2016 12:01:00 AM,05/14/2016 10:00:00 PM,05/15/2016 03:42:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,SANDPOINT,89XX BLOCK OF RAVENNA AVE NE,-122.303029774,47.69350695
2016-169381,7684862084,05/15/2016 03:32:00 AM,,05/15/2016 03:32:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,D,D2,SLU/CASCADE,23XX BLOCK OF 8TH AVE,-122.340933351,47.61828692
2016-169381,7684862085,05/15/2016 03:32:00 AM,,05/15/2016 03:32:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,D,D2,SLU/CASCADE,23XX BLOCK OF 8TH AVE,-122.340933351,47.61828692
2016-168198,7696407139,05/14/2016 03:16:00 AM,05/14/2016 03:16:00 AM,05/14/2016 03:16:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,5XX BLOCK OF MAYNARD AVE S,-122.325060338,47.59793244
2016-162332,7685573368,05/10/2016 03:55:00 AM,,05/10/2016 03:59:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E1,CAPITOL HILL,3XX BLOCK OF BROADWAY E,-122.32089893,47.62153197
2016-162306,7661643300,05/10/2016 03:44:00 AM,,05/10/2016 03:44:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,E,G,G2,CENTRAL AREA/SQUIRE PARK,5XX BLOCK OF 16TH AVE,-122.311547839,47.60710905
2016-159772,7653397653,05/08/2016 12:36:00 AM,,05/08/2016 03:15:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,W,Q,Q3,QUEEN ANNE,5XX BLOCK OF ALOHA ST,-122.345592084,47.62715256
2016-158401,7628971877,05/07/2016 12:30:00 AM,,05/07/2016 03:17:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,N,N2,BITTERLAKE,120XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2016-158543,7677642434,05/07/2016 02:56:00 AM,05/07/2016 03:07:00 AM,05/07/2016 03:07:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,E,C,C3,CENTRAL AREA/SQUIRE PARK,17XX BLOCK OF 26TH AVE,-122.298762889,47.6170609
2016-156914,7683357185,05/06/2016 03:09:00 AM,,05/06/2016 03:09:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,SW,F,F1,NORTH DELRIDGE,50XX BLOCK OF DELRIDGE WAY SW,-122.362931431,47.55635573
2016-155563,7698634740,05/05/2016 03:40:00 AM,05/05/2016 03:40:00 AM,05/05/2016 03:40:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E3,CAPITOL HILL,13XX BLOCK OF SPRING ST,-122.323016079,47.61121249
2016-154246,7655866566,04/30/2016 07:00:00 PM,05/01/2016 11:00:00 AM,05/04/2016 03:41:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,R,R1,MID BEACON HILL,,0,0
2016-154243,7636092495,05/04/2016 03:37:00 AM,,05/04/2016 03:37:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U2,UNIVERSITY,42XX BLOCK OF ROOSEVELT WAY NE,-122.317765921,47.65891262
2016-151389,7657046162,05/02/2016 03:42:00 AM,05/02/2016 03:42:00 AM,05/02/2016 03:42:00 AM,A,PERSON,ASSAULT OFFENSES,Aggravated Assault,13A,S,O,O2,SODO,34XX BLOCK OF AIRPORT WAY S,-122.321973071,47.57324021
2016-150383,7644289817,05/01/2016 03:50:00 AM,,05/01/2016 03:50:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,N,U,U2,UNIVERSITY,NE 47TH ST / 15TH AVE NE,-122.311965695,47.66308365
2016-150372,7632486674,05/01/2016 03:33:00 AM,,05/01/2016 03:35:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789512,47.61465549
2016-150233,7635782496,05/01/2016 12:27:00 AM,,05/01/2016 03:08:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,S,O,O2,SODO,40XX BLOCK OF 7TH AVE S,-122.324027305,47.56762517
2016-149150,7700292857,04/30/2016 03:19:00 AM,,04/30/2016 03:19:00 AM,A,PROPERTY,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,N,U,U1,UNIVERSITY,46XX BLOCK OF 22ND AVE NE,-122.304470472,47.66255686
2016-146450,7678048297,04/28/2016 02:22:00 AM,,04/28/2016 03:23:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,E,E,E1,CAPITOL HILL,7XX BLOCK OF E DENNY WAY,-122.322862029,47.61873029
2016-146464,7673751327,04/28/2016 03:05:00 AM,,04/28/2016 03:05:00 AM,A,PERSON,ASSAULT OFFENSES,Simple Assault,13B,S,R,R2,CLAREMONT/RAINIER VISTA,29XX BLOCK OF S SNOQUALMIE ST,-122.294617693,47.56161679
2016-145133,7690899171,04/27/2016 03:00:00 AM,,04/27/2016 03:31:00 AM,A,PERSON,ASSAULT OFFENSES,Intimidation,13C,S,S,S2,BRIGHTON/DUNLAP,38XX BLOCK OF S ANGEL PL,-122.284052447,47.54460745
